# # alphas_L2,errors_L2,lambdas_L2,errors_L1,lambdas_L1,errors_Huber,lambdas_Huber,huber_params,errors_BO
2548.4190755923,0.0909460556,0.0000000001,0.0245037110,0.0000000001,0.0244967857,0.0000000001,0.0345224360,0.0008950547
2568.0673200732,0.0909388145,0.0000000001,0.0244965271,0.0000000001,0.0244897050,0.0000000001,0.0342700076,0.0008882061
2587.8670520056,0.0909316289,0.0000000001,0.0244893982,0.0000000001,0.0244826779,0.0000000001,0.0340192157,0.0008814099
2607.8194393538,0.0909244982,0.0000000001,0.0244823239,0.0000000001,0.0244757038,0.0000000001,0.0337703630,0.0008746657
2627.9256590871,0.0909174222,0.0000000001,0.0244753038,0.0000000001,0.0244687824,0.0000000001,0.0335230215,0.0008679732
2648.1868972491,0.0909104004,0.0000000001,0.0244683374,0.0000000001,0.0244619134,0.0000000001,0.0332774915,0.0008613318
2668.6043490280,0.0909034323,0.0000000001,0.0244614244,0.0000000001,0.0244550962,0.0000000001,0.0330337599,0.0008547413
2689.1792188265,0.0908965176,0.0000000001,0.0244545644,0.0000000001,0.0244483306,0.0000000001,0.0327918386,0.0008482012
2709.9127203336,0.0908896558,0.0000000001,0.0244477569,0.0000000001,0.0244416162,0.0000000001,0.0325514138,0.0008417111
2730.8060765955,0.0908828466,0.0000000001,0.0244410015,0.0000000001,0.0244349525,0.0000000001,0.0323128015,0.0008352708
2751.8605200882,0.0908760895,0.0000000001,0.0244342979,0.0000000001,0.0244283391,0.0000000001,0.0320757410,0.0008288797
2773.0772927900,0.0908693841,0.0000000001,0.0244276456,0.0000000001,0.0244217758,0.0000000001,0.0318403098,0.0008225374
2794.4576462550,0.0908627301,0.0000000001,0.0244210442,0.0000000001,0.0244152621,0.0000000001,0.0316066672,0.0008162438
2816.0028416866,0.0908561270,0.0000000001,0.0244144934,0.0000000001,0.0244087977,0.0000000001,0.0313747872,0.0008099983
2837.7141500119,0.0908495745,0.0000000001,0.0244079928,0.0000000001,0.0244023822,0.0000000001,0.0311444169,0.0008038005
2859.5928519570,0.0908430721,0.0000000001,0.0244015420,0.0000000001,0.0243960152,0.0000000001,0.0309154521,0.0007976503
2881.6402381225,0.0908366196,0.0000000001,0.0243951405,0.0000000001,0.0243896963,0.0000000001,0.0306883602,0.0007915470
2903.8576090592,0.0908302164,0.0000000001,0.0243887881,0.0000000001,0.0243834253,0.0000000001,0.0304626554,0.0007854905
2926.2462753452,0.0908238623,0.0000000001,0.0243824844,0.0000000001,0.0243772016,0.0000000001,0.0302387965,0.0007794803
2948.8075576633,0.0908175568,0.0000000001,0.0243762289,0.0000000001,0.0243710251,0.0000000001,0.0300164904,0.0007735161
2971.5427868785,0.0908112995,0.0000000001,0.0243700213,0.0000000001,0.0243648953,0.0000000001,0.0297955596,0.0007675976
2994.4533041169,0.0908050902,0.0000000001,0.0243638612,0.0000000001,0.0243588120,0.0000000001,0.0295762847,0.0007617243
3017.5404608445,0.0907989285,0.0000000001,0.0243577484,0.0000000001,0.0243527746,0.0000000001,0.0293585784,0.0007558960
3040.8056189472,0.0907928139,0.0000000001,0.0243516823,0.0000000001,0.0243467829,0.0000000001,0.0291424858,0.0007501122
3064.2501508110,0.0907867461,0.0000000001,0.0243456627,0.0000000001,0.0243408366,0.0000000001,0.0289279726,0.0007443728
3087.8754394028,0.0907807247,0.0000000001,0.0243396892,0.0000000001,0.0243349353,0.0000000001,0.0287146853,0.0007386772
3111.6828783522,0.0907747495,0.0000000001,0.0243337614,0.0000000001,0.0243290787,0.0000000001,0.0285031475,0.0007330252
3135.6738720339,0.0907688200,0.0000000001,0.0243278790,0.0000000001,0.0243232664,0.0000000001,0.0282929924,0.0007274165
3159.8498356500,0.0907629359,0.0000000001,0.0243220417,0.0000000001,0.0243174981,0.0000000001,0.0280844030,0.0007218507
3184.2121953138,0.0907570969,0.0000000001,0.0243162491,0.0000000001,0.0243117735,0.0000000001,0.0278774211,0.0007163275
3208.7623881340,0.0907513025,0.0000000001,0.0243105008,0.0000000001,0.0243060922,0.0000000001,0.0276716530,0.0007108465
3233.5018622994,0.0907455525,0.0000000001,0.0243047965,0.0000000001,0.0243004540,0.0000000001,0.0274676286,0.0007054075
3258.4320771641,0.0907398466,0.0000000001,0.0242991359,0.0000000001,0.0242948584,0.0000000001,0.0272647732,0.0007000101
3283.5545033339,0.0907341843,0.0000000001,0.0242935187,0.0000000001,0.0242893052,0.0000000001,0.0270634784,0.0006946540
3308.8706227531,0.0907285654,0.0000000001,0.0242879445,0.0000000001,0.0242837941,0.0000000001,0.0268637729,0.0006893389
3334.3819287914,0.0907229895,0.0000000001,0.0242824130,0.0000000001,0.0242783248,0.0000000001,0.0266652131,0.0006840645
3360.0899263327,0.0907174562,0.0000000001,0.0242769238,0.0000000001,0.0242728969,0.0000000001,0.0264681363,0.0006788304
3385.9961318633,0.0907119654,0.0000000001,0.0242714766,0.0000000001,0.0242675101,0.0000000001,0.0262724704,0.0006736364
3412.1020735616,0.0907065165,0.0000000001,0.0242660712,0.0000000001,0.0242621641,0.0000000001,0.0260784315,0.0006684821
3438.4092913881,0.0907011094,0.0000000001,0.0242607071,0.0000000001,0.0242568586,0.0000000001,0.0258855170,0.0006633673
3464.9193371767,0.0906957437,0.0000000001,0.0242553842,0.0000000001,0.0242515933,0.0000000001,0.0256940694,0.0006582916
3491.6337747256,0.0906904190,0.0000000001,0.0242501019,0.0000000001,0.0242463679,0.0000000001,0.0255040769,0.0006532547
3518.5541798900,0.0906851351,0.0000000001,0.0242448602,0.0000000001,0.0242411821,0.0000000001,0.0253153531,0.0006482564
3545.6821406747,0.0906798917,0.0000000001,0.0242396585,0.0000000001,0.0242360356,0.0000000001,0.0251278713,0.0006432963
3573.0192573282,0.0906746884,0.0000000001,0.0242344967,0.0000000001,0.0242309282,0.0000000001,0.0249418355,0.0006383742
3600.5671424367,0.0906695249,0.0000000001,0.0242293744,0.0000000001,0.0242258594,0.0000000001,0.0247571390,0.0006334897
3628.3274210196,0.0906644010,0.0000000001,0.0242242914,0.0000000001,0.0242208291,0.0000000001,0.0245738101,0.0006286426
3656.3017306250,0.0906593163,0.0000000001,0.0242192472,0.0000000001,0.0242158369,0.0000000001,0.0243917464,0.0006238326
3684.4917214264,0.0906542705,0.0000000001,0.0242142417,0.0000000001,0.0242108825,0.0000000001,0.0242109372,0.0006190594
3712.8990563203,0.0906492633,0.0000000001,0.0242092745,0.0000000001,0.0242059657,0.0000000001,0.0240315561,0.0006143227
3741.5254110239,0.0906442945,0.0000000001,0.0242043453,0.0000000001,0.0242010862,0.0000000001,0.0238532015,0.0006096223
3770.3724741743,0.0906393637,0.0000000001,0.0241994539,0.0000000001,0.0241962437,0.0000000001,0.0236762934,0.0006049579
3799.4419474278,0.0906344707,0.0000000001,0.0241945999,0.0000000001,0.0241914379,0.0000000001,0.0235007876,0.0006003291
3828.7355455604,0.0906296151,0.0000000001,0.0241897831,0.0000000001,0.0241866686,0.0000000001,0.0233263677,0.0005957357
3858.2549965692,0.0906247967,0.0000000001,0.0241850032,0.0000000001,0.0241819354,0.0000000001,0.0231532425,0.0005911775
3888.0020417739,0.0906200151,0.0000000001,0.0241802598,0.0000000001,0.0241772382,0.0000000001,0.0229814020,0.0005866542
3917.9784359198,0.0906152702,0.0000000001,0.0241755528,0.0000000001,0.0241725765,0.0000000001,0.0228108545,0.0005821655
3948.1859472812,0.0906105616,0.0000000001,0.0241708818,0.0000000001,0.0241679502,0.0000000001,0.0226415551,0.0005777111
3978.6263577660,0.0906058890,0.0000000001,0.0241662466,0.0000000001,0.0241633591,0.0000000001,0.0224732381,0.0005732909
4009.3014630201,0.0906012522,0.0000000001,0.0241616469,0.0000000001,0.0241588027,0.0000000001,0.0223063760,0.0005689044
4040.2130725342,0.0905966509,0.0000000001,0.0241570823,0.0000000001,0.0241542809,0.0000000001,0.0221405358,0.0005645515
4071.3630097499,0.0905920848,0.0000000001,0.0241525528,0.0000000001,0.0241497935,0.0000000001,0.0219762115,0.0005602319
4102.7531121675,0.0905875536,0.0000000001,0.0241480579,0.0000000001,0.0241453400,0.0000000001,0.0218127044,0.0005559454
4134.3852314546,0.0905830572,0.0000000001,0.0241435974,0.0000000001,0.0241409204,0.0000000001,0.0216504596,0.0005516916
4166.2612335548,0.0905785952,0.0000000001,0.0241391711,0.0000000001,0.0241365343,0.0000000001,0.0214895083,0.0005474705
4198.3829987982,0.0905741673,0.0000000001,0.0241347786,0.0000000001,0.0241321815,0.0000000001,0.0213295568,0.0005432816
4230.7524220123,0.0905697733,0.0000000001,0.0241304198,0.0000000001,0.0241278618,0.0000000001,0.0211709911,0.0005391247
4263.3714126335,0.0905654130,0.0000000001,0.0241260944,0.0000000001,0.0241235748,0.0000000001,0.0210134589,0.0005349997
4296.2418948201,0.0905610860,0.0000000001,0.0241218021,0.0000000001,0.0241193203,0.0000000001,0.0208569605,0.0005309062
4329.3658075654,0.0905567921,0.0000000001,0.0241175426,0.0000000001,0.0241150982,0.0000000001,0.0207016260,0.0005268441
4362.7451048124,0.0905525311,0.0000000001,0.0241133157,0.0000000001,0.0241109081,0.0000000001,0.0205475073,0.0005228130
4396.3817555690,0.0905483028,0.0000000001,0.0241091213,0.0000000001,0.0241067498,0.0000000001,0.0203945046,0.0005188128
4430.2777440240,0.0905441068,0.0000000001,0.0241049589,0.0000000001,0.0241026231,0.0000000001,0.0202426072,0.0005148432
4464.4350696642,0.0905399429,0.0000000001,0.0241008283,0.0000000001,0.0240985278,0.0000000001,0.0200917513,0.0005109040
4498.8557473925,0.0905358109,0.0000000001,0.0240967295,0.0000000001,0.0240944635,0.0000000001,0.0199418971,0.0005069949
4533.5418076467,0.0905317105,0.0000000001,0.0240926619,0.0000000001,0.0240904301,0.0000000001,0.0197934021,0.0005031157
4568.4952965191,0.0905276415,0.0000000001,0.0240886256,0.0000000001,0.0240864273,0.0000000001,0.0196458637,0.0004992662
4603.7182758774,0.0905236036,0.0000000001,0.0240846201,0.0000000001,0.0240824549,0.0000000001,0.0194994400,0.0004954462
4639.2128234861,0.0905195967,0.0000000001,0.0240806453,0.0000000001,0.0240785127,0.0000000001,0.0193538622,0.0004916553
4674.9810331293,0.0905156204,0.0000000001,0.0240767009,0.0000000001,0.0240746004,0.0000000001,0.0192096001,0.0004878935
4711.0250147343,0.0905116746,0.0000000001,0.0240727867,0.0000000001,0.0240707178,0.0000000001,0.0190660945,0.0004841605
4747.3468944955,0.0905077589,0.0000000001,0.0240689025,0.0000000001,0.0240668647,0.0000000001,0.0189239624,0.0004804560
4783.9488150007,0.0905038733,0.0000000001,0.0240650480,0.0000000001,0.0240630409,0.0000000001,0.0187827603,0.0004767799
4820.8329353564,0.0905000173,0.0000000001,0.0240612230,0.0000000001,0.0240592462,0.0000000001,0.0186423848,0.0004731319
4858.0014313164,0.0904961909,0.0000000001,0.0240574273,0.0000000001,0.0240554803,0.0000000001,0.0185031131,0.0004695119
4895.4564954089,0.0904923938,0.0000000001,0.0240536607,0.0000000001,0.0240517429,0.0000000001,0.0183651077,0.0004659195
4933.2003370668,0.0904886257,0.0000000001,0.0240499229,0.0000000001,0.0240480340,0.0000000001,0.0182279074,0.0004623546
4971.2351827577,0.0904848865,0.0000000001,0.0240462137,0.0000000001,0.0240443533,0.0000000001,0.0180916887,0.0004588170
5009.5632761150,0.0904811759,0.0000000001,0.0240425329,0.0000000001,0.0240407005,0.0000000001,0.0179565311,0.0004553064
5048.1868780705,0.0904774937,0.0000000001,0.0240388802,0.0000000001,0.0240370755,0.0000000001,0.0178223249,0.0004518228
5087.1082669878,0.0904738397,0.0000000001,0.0240352556,0.0000000001,0.0240334780,0.0000000001,0.0176891794,0.0004483657
5126.3297387966,0.0904702137,0.0000000001,0.0240316587,0.0000000001,0.0240299079,0.0000000001,0.0175568225,0.0004449352
5165.8536071282,0.0904666154,0.0000000001,0.0240280893,0.0000000001,0.0240263649,0.0000000001,0.0174256238,0.0004415308
5205.6822034519,0.0904630446,0.0000000001,0.0240245472,0.0000000001,0.0240228489,0.0000000001,0.0172954355,0.0004381526
5245.8178772125,0.0904595012,0.0000000001,0.0240210323,0.0000000001,0.0240193595,0.0000000001,0.0171662265,0.0004348001
5286.2629959689,0.0904559849,0.0000000001,0.0240175443,0.0000000001,0.0240158967,0.0000000001,0.0170374965,0.0004314734
5327.0199455342,0.0904524955,0.0000000001,0.0240140829,0.0000000001,0.0240124602,0.0000000001,0.0169102144,0.0004281720
5368.0911301155,0.0904490328,0.0000000001,0.0240106481,0.0000000001,0.0240090498,0.0000000001,0.0167836768,0.0004248960
5409.4789724568,0.0904455966,0.0000000001,0.0240072395,0.0000000001,0.0240056654,0.0000000001,0.0166577659,0.0004216450
5451.1859139810,0.0904421868,0.0000000001,0.0240038571,0.0000000001,0.0240023067,0.0000000001,0.0165333207,0.0004184189
5493.2144149346,0.0904388030,0.0000000001,0.0240005005,0.0000000001,0.0239989735,0.0000000001,0.0164094078,0.0004152174
5535.5669545323,0.0904354451,0.0000000001,0.0239971696,0.0000000001,0.0239956657,0.0000000001,0.0162864174,0.0004120405
5578.2460311035,0.0904321129,0.0000000001,0.0239938643,0.0000000001,0.0239923830,0.0000000001,0.0161646637,0.0004088879
5621.2541622399,0.0904288062,0.0000000001,0.0239905842,0.0000000001,0.0239891252,0.0000000001,0.0160434515,0.0004057594
5664.5938849436,0.0904255249,0.0000000001,0.0239873292,0.0000000001,0.0239858923,0.0000000001,0.0159232531,0.0004026548
5708.2677557768,0.0904222686,0.0000000001,0.0239840992,0.0000000001,0.0239826839,0.0000000001,0.0158039064,0.0003995740
5752.2783510128,0.0904190373,0.0000000001,0.0239808939,0.0000000001,0.0239795000,0.0000000001,0.0156856467,0.0003965167
5796.6282667881,0.0904158307,0.0000000001,0.0239777131,0.0000000001,0.0239763402,0.0000000001,0.0155679074,0.0003934829
5841.3201192552,0.0904126486,0.0000000001,0.0239745567,0.0000000001,0.0239732045,0.0000000001,0.0154512242,0.0003904723
5886.3565447369,0.0904094909,0.0000000001,0.0239714244,0.0000000001,0.0239700926,0.0000000001,0.0153355569,0.0003874847
5931.7401998823,0.0904063574,0.0000000001,0.0239683161,0.0000000001,0.0239670044,0.0000000001,0.0152202407,0.0003845199
5977.4737618230,0.0904032478,0.0000000001,0.0239652316,0.0000000001,0.0239639397,0.0000000001,0.0151063490,0.0003815779
6023.5599283311,0.0904001621,0.0000000001,0.0239621707,0.0000000001,0.0239608983,0.0000000001,0.0149929407,0.0003786583
6070.0014179788,0.0903970999,0.0000000001,0.0239591332,0.0000000001,0.0239578800,0.0000000001,0.0148805512,0.0003757611
6116.8009702981,0.0903940612,0.0000000001,0.0239561190,0.0000000001,0.0239548847,0.0000000001,0.0147687472,0.0003728861
6163.9613459429,0.0903910458,0.0000000001,0.0239531278,0.0000000001,0.0239519122,0.0000000001,0.0146579185,0.0003700330
6211.4853268515,0.0903880534,0.0000000001,0.0239501596,0.0000000001,0.0239489623,0.0000000001,0.0145480333,0.0003672018
6259.3757164112,0.0903850839,0.0000000001,0.0239472141,0.0000000001,0.0239460349,0.0000000001,0.0144387720,0.0003643923
6307.6353396229,0.0903821372,0.0000000001,0.0239442911,0.0000000001,0.0239431297,0.0000000001,0.0143305517,0.0003616042
6356.2670432685,0.0903792130,0.0000000001,0.0239413905,0.0000000001,0.0239402466,0.0000000001,0.0142227295,0.0003588375
6405.2736960785,0.0903763112,0.0000000001,0.0239385120,0.0000000001,0.0239373855,0.0000000001,0.0141161176,0.0003560920
6454.6581889011,0.0903734316,0.0000000001,0.0239356557,0.0000000001,0.0239345461,0.0000000001,0.0140099495,0.0003533674
6504.4234348728,0.0903705741,0.0000000001,0.0239328212,0.0000000001,0.0239317284,0.0000000001,0.0139047723,0.0003506637
6554.5723695906,0.0903677384,0.0000000001,0.0239300083,0.0000000001,0.0239289321,0.0000000001,0.0138002149,0.0003479807
6605.1079512847,0.0903649244,0.0000000001,0.0239272170,0.0000000001,0.0239261570,0.0000000001,0.0136964750,0.0003453183
6656.0331609931,0.0903621319,0.0000000001,0.0239244471,0.0000000001,0.0239234031,0.0000000001,0.0135938183,0.0003426761
6707.3510027376,0.0903593609,0.0000000001,0.0239216984,0.0000000001,0.0239206702,0.0000000001,0.0134915992,0.0003400543
6759.0645037010,0.0903566110,0.0000000001,0.0239189707,0.0000000001,0.0239179580,0.0000000001,0.0133901487,0.0003374524
6811.1767144056,0.0903538822,0.0000000001,0.0239162639,0.0000000001,0.0239152665,0.0000000001,0.0132894610,0.0003348705
6863.6907088929,0.0903511742,0.0000000001,0.0239135778,0.0000000001,0.0239125955,0.0000000001,0.0131894494,0.0003323083
6916.6095849055,0.0903484870,0.0000000001,0.0239109123,0.0000000001,0.0239099448,0.0000000001,0.0130902712,0.0003297658
6969.9364640693,0.0903458203,0.0000000001,0.0239082672,0.0000000001,0.0239073143,0.0000000001,0.0129919314,0.0003272427
7023.6744920781,0.0903431741,0.0000000001,0.0239056423,0.0000000001,0.0239047039,0.0000000001,0.0128941613,0.0003247389
7077.8268388786,0.0903405481,0.0000000001,0.0239030375,0.0000000001,0.0239021133,0.0000000001,0.0127970457,0.0003222542
7132.3966988578,0.0903379422,0.0000000001,0.0239004526,0.0000000001,0.0238995424,0.0000000001,0.0127009351,0.0003197886
7187.3872910316,0.0903353563,0.0000000001,0.0238978876,0.0000000001,0.0238969911,0.0000000001,0.0126052769,0.0003173418
7242.8018592341,0.0903327901,0.0000000001,0.0238953421,0.0000000001,0.0238944592,0.0000000001,0.0125104912,0.0003149138
7298.6436723094,0.0903302436,0.0000000001,0.0238928162,0.0000000001,0.0238919466,0.0000000001,0.0124163418,0.0003125043
7354.9160243043,0.0903277166,0.0000000001,0.0238903096,0.0000000001,0.0238894531,0.0000000001,0.0123227470,0.0003101133
7411.6222346627,0.0903252089,0.0000000001,0.0238878221,0.0000000001,0.0238869786,0.0000000001,0.0122300904,0.0003077406
7468.7656484211,0.0903227204,0.0000000001,0.0238853537,0.0000000001,0.0238845230,0.0000000001,0.0121378273,0.0003053860
7526.3496364065,0.0903202509,0.0000000001,0.0238829042,0.0000000001,0.0238820860,0.0000000001,0.0120466306,0.0003030494
7584.3775954345,0.0903178003,0.0000000001,0.0238804735,0.0000000001,0.0238796677,0.0000000001,0.0119558066,0.0003007307
7642.8529485103,0.0903153685,0.0000000001,0.0238780613,0.0000000001,0.0238772677,0.0000000001,0.0118659046,0.0002984298
7701.7791450303,0.0903129553,0.0000000001,0.0238756676,0.0000000001,0.0238748860,0.0000000001,0.0117762440,0.0002961464
7761.1596609857,0.0903105606,0.0000000001,0.0238732922,0.0000000001,0.0238725225,0.0000000001,0.0116876113,0.0002938806
7820.9979991674,0.0903081842,0.0000000001,0.0238709351,0.0000000001,0.0238701769,0.0000000001,0.0115995828,0.0002916320
7881.2976893729,0.0903058260,0.0000000001,0.0238685959,0.0000000001,0.0238678492,0.0000000001,0.0115123593,0.0002894007
7942.0622886143,0.0903034858,0.0000000001,0.0238662747,0.0000000001,0.0238655393,0.0000000001,0.0114255124,0.0002871864
8003.2953813279,0.0903011636,0.0000000001,0.0238639712,0.0000000001,0.0238632469,0.0000000001,0.0113393196,0.0002849891
8065.0005795864,0.0902988591,0.0000000001,0.0238616853,0.0000000001,0.0238609721,0.0000000001,0.0112538197,0.0002828086
8127.1815233110,0.0902965723,0.0000000001,0.0238594170,0.0000000001,0.0238587145,0.0000000001,0.0111689215,0.0002806448
8189.8418804868,0.0902943029,0.0000000001,0.0238571660,0.0000000001,0.0238564741,0.0000000001,0.0110848001,0.0002784975
8252.9853473792,0.0902920509,0.0000000001,0.0238549322,0.0000000001,0.0238542508,0.0000000001,0.0110011770,0.0002763667
8316.6156487513,0.0902898162,0.0000000001,0.0238527155,0.0000000001,0.0238520445,0.0000000001,0.0109184533,0.0002742522
8380.7365380843,0.0902875985,0.0000000001,0.0238505158,0.0000000001,0.0238498549,0.0000000001,0.0108358185,0.0002721538
8445.3517977985,0.0902853979,0.0000000001,0.0238483330,0.0000000001,0.0238476821,0.0000000001,0.0107543382,0.0002700715
8510.4652394767,0.0902832140,0.0000000001,0.0238461668,0.0000000001,0.0238455258,0.0000000001,0.0106729455,0.0002680052
8576.0807040887,0.0902810469,0.0000000001,0.0238440172,0.0000000001,0.0238433859,0.0000000001,0.0105924294,0.0002659546
8642.2020622184,0.0902788964,0.0000000001,0.0238418841,0.0000000001,0.0238412623,0.0000000001,0.0105127793,0.0002639198
8708.8332142914,0.0902767623,0.0000000001,0.0238397673,0.0000000001,0.0238391549,0.0000000001,0.0104333251,0.0002619005
8775.9780908058,0.0902746446,0.0000000001,0.0238376667,0.0000000001,0.0238370636,0.0000000001,0.0103545211,0.0002598966
8843.6406525635,0.0902725430,0.0000000001,0.0238355821,0.0000000001,0.0238349882,0.0000000001,0.0102762808,0.0002579081
8911.8248909044,0.0902704576,0.0000000001,0.0238335136,0.0000000001,0.0238329286,0.0000000001,0.0101987649,0.0002559348
8980.5348279411,0.0902683881,0.0000000001,0.0238314608,0.0000000001,0.0238308847,0.0000000001,0.0101218260,0.0002539766
9049.7745167970,0.0902663344,0.0000000001,0.0238294238,0.0000000001,0.0238288564,0.0000000001,0.0100454675,0.0002520334
9119.5480418447,0.0902642965,0.0000000001,0.0238274023,0.0000000001,0.0238268435,0.0000000001,0.0099694551,0.0002501051
9189.8595189472,0.0902622741,0.0000000001,0.0238253964,0.0000000001,0.0238248460,0.0000000001,0.0098942195,0.0002481915
9260.7130957010,0.0902602672,0.0000000001,0.0238234058,0.0000000001,0.0238228637,0.0000000001,0.0098194874,0.0002462925
9332.1129516800,0.0902582757,0.0000000001,0.0238214304,0.0000000001,0.0238208966,0.0000000001,0.0097456495,0.0002444081
9404.0632986829,0.0902562995,0.0000000001,0.0238194701,0.0000000001,0.0238189444,0.0000000001,0.0096716530,0.0002425381
9476.5683809811,0.0902543383,0.0000000001,0.0238175248,0.0000000001,0.0238170071,0.0000000001,0.0095985762,0.0002406824
9549.6324755692,0.0902523922,0.0000000001,0.0238155945,0.0000000001,0.0238150845,0.0000000001,0.0095261651,0.0002388409
9623.2598924174,0.0902504609,0.0000000001,0.0238136788,0.0000000001,0.0238131767,0.0000000001,0.0094541839,0.0002370135
9697.4549747255,0.0902485444,0.0000000001,0.0238117779,0.0000000001,0.0238112833,0.0000000001,0.0093827467,0.0002352001
9772.2220991795,0.0902466426,0.0000000001,0.0238098915,0.0000000001,0.0238094044,0.0000000001,0.0093117347,0.0002334005
9847.5656762093,0.0902447554,0.0000000001,0.0238080195,0.0000000001,0.0238075398,0.0000000001,0.0092413169,0.0002316147
9923.4901502492,0.0902428826,0.0000000001,0.0238061619,0.0000000001,0.0238056895,0.0000000001,0.0091716080,0.0002298426
10000.0000000000,0.0902410241,0.0000000001,0.0238043185,0.0000000001,0.0238038532,0.0000000001,0.0091021730,0.0002280841
