# q,training_error,generalization_error,m,sigma,m_hat,q_hat,sigma_hat
3.498226692979066743e-01,7.177784013336293567e-01,2.245840490320524796e-01,5.626193101329270974e-01,4.398538338435266370e-02,1.279105163678243606e+01,1.720263666791363022e+01,1.568647174652651977e+01
3.511681920767062981e-01,7.175871674020821711e-01,2.237320517491255267e-01,5.637180701637903857e-01,4.406049673737371525e-02,1.279418326860632327e+01,1.719963871952230150e+01,1.568924887928160672e+01
3.525188901391772545e-01,7.173961322117231587e-01,2.228809804605099698e-01,5.648189548393336423e-01,4.413574599376449831e-02,1.279731297436620530e+01,1.719664075593857433e+01,1.569202287842030863e+01
3.538747833910108054e-01,7.172052986464418911e-01,2.220308474733219684e-01,5.659219679588444185e-01,4.421113157975323921e-02,1.280044069756431924e+01,1.719364281719536436e+01,1.569479368371488448e+01
3.552358918144614686e-01,7.170146696063798286e-01,2.211816651629227026e-01,5.670271133257693830e-01,4.428665392439810888e-02,1.280356638127918423e+01,1.719064494365708384e+01,1.569756123450537189e+01
3.566022354686414486e-01,7.168242480080010415e-01,2.203334459732443351e-01,5.681343947476985567e-01,4.436231345960937184e-02,1.280668996816337746e+01,1.718764717602153169e+01,1.570032546969735243e+01
3.579738344898167335e-01,7.166340367841609327e-01,2.194862024171207460e-01,5.692438160363479938e-01,4.443811062017150731e-02,1.280981140044137589e+01,1.718464955532179772e+01,1.570308632775980406e+01
3.593507090917028579e-01,7.164440388841738505e-01,2.186399470766177133e-01,5.703553810075425723e-01,4.451404584376575380e-02,1.281293061990727722e+01,1.718165212292815269e+01,1.570584374672281491e+01
3.607328795657636089e-01,7.162542572738849200e-01,2.177946926033658137e-01,5.714690934811988976e-01,4.459011957099259099e-02,1.281604756792263089e+01,1.717865492054989218e+01,1.570859766417542858e+01
3.621203662815097868e-01,7.160646949357348801e-01,2.169504517188935999e-01,5.725849572813080934e-01,4.466633224539457575e-02,1.281916218541417685e+01,1.717565799023730833e+01,1.571134801726338814e+01
3.635131896867994650e-01,7.158753548688338020e-01,2.161072372149647203e-01,5.737029762359173723e-01,4.474268431347912245e-02,1.282227441287165703e+01,1.717266137438353368e+01,1.571409474268694240e+01
3.649113703081390825e-01,7.156862400890284803e-01,2.152650619539136501e-01,5.748231541771127162e-01,4.481917622474161644e-02,1.282538419034556121e+01,1.716966511572647391e+01,1.571683777669860760e+01
3.663149287509867569e-01,7.154973536289719327e-01,2.144239388689845316e-01,5.759454949410011126e-01,4.489580843168861773e-02,1.282849145744492247e+01,1.716666925735069782e+01,1.571957705510095593e+01
3.677238857000548200e-01,7.153086985381926777e-01,2.135838809646727898e-01,5.770700023676910151e-01,4.497258138986116177e-02,1.283159615333507375e+01,1.716367384268934870e+01,1.572231251324438794e+01
3.691382619196152959e-01,7.151202778831667883e-01,2.127449013170663594e-01,5.781966803012744682e-01,4.504949555785840720e-02,1.283469821673539535e+01,1.716067891552607350e+01,1.572504408602488013e+01
3.705580782538059892e-01,7.149320947473856158e-01,2.119070130741886326e-01,5.793255325898086783e-01,4.512655139736118648e-02,1.283779758591712827e+01,1.715768451999691280e+01,1.572777170788180712e+01
3.719833556269372954e-01,7.147441522314262885e-01,2.110702294563447934e-01,5.804565630852962510e-01,4.520374937315593811e-02,1.284089419870109161e+01,1.715469070059221934e+01,1.573049531279566615e+01
3.734141150438007872e-01,7.145564534530222112e-01,2.102345637564679293e-01,5.815897756436664290e-01,4.528108995315875684e-02,1.284398799245545497e+01,1.715169750215861910e+01,1.573321483428583711e+01
3.748503775899791890e-01,7.143690015471346744e-01,2.094000293404669755e-01,5.827251741247561068e-01,4.535857360843948555e-02,1.284707890409351982e+01,1.714870496990088355e+01,1.573593020540840826e+01
3.762921644321562398e-01,7.141817996660199119e-01,2.085666396475787665e-01,5.838627623922887366e-01,4.543620081324611926e-02,1.285016687007145109e+01,1.714571314938385882e+01,1.573864135875387227e+01
3.777394968184290547e-01,7.139948509793034859e-01,2.077344081907172568e-01,5.850025443138558989e-01,4.551397204502928562e-02,1.285325182638604247e+01,1.714272208653443030e+01,1.574134822644492360e+01
3.791923960786215964e-01,7.138081586740476769e-01,2.069033485568285147e-01,5.861445237608965408e-01,4.559188778446692653e-02,1.285633370857249247e+01,1.713973182764339498e+01,1.574405074013424333e+01
3.806508836245985350e-01,7.136217259548245373e-01,2.060734744072458824e-01,5.872887046086763263e-01,4.566994851548917406e-02,1.285941245170212177e+01,1.713674241936747222e+01,1.574674883100220946e+01
3.821149809505807737e-01,7.134355560437862787e-01,2.052447994780461360e-01,5.884350907362673189e-01,4.574815472530331661e-02,1.286248799038016166e+01,1.713375390873112281e+01,1.574944242975469777e+01
3.835847096334630835e-01,7.132496521807338841e-01,2.044173375804070880e-01,5.895836860265279977e-01,4.582650690441902874e-02,1.286556025874349807e+01,1.713076634312857749e+01,1.575213146662083652e+01
3.850600913331309050e-01,7.130640176231917149e-01,2.035911026009699087e-01,5.907344943660804981e-01,4.590500554667373279e-02,1.286862919045840314e+01,1.712777977032572707e+01,1.575481587135075046e+01
3.865411477927800932e-01,7.128786556464764557e-01,2.027661085021988385e-01,5.918875196452906273e-01,4.598365114925801606e-02,1.287169471871833437e+01,1.712479423846206927e+01,1.575749557321335814e+01
3.880279008392375495e-01,7.126935695437681684e-01,2.019423693227455630e-01,5.930427657582459933e-01,4.606244421274147821e-02,1.287475677624163950e+01,1.712180979605264497e+01,1.576017050099409289e+01
3.895203723832825760e-01,7.125087626261835672e-01,2.011198991778151979e-01,5.942002366027336890e-01,4.614138524109848150e-02,1.287781529526935387e+01,1.711882649198995310e+01,1.576284058299270185e+01
3.910185844199697280e-01,7.123242382228445191e-01,2.002987122595315528e-01,5.953599360802190876e-01,4.622047474173431036e-02,1.288087020756290180e+01,1.711584437554591176e+01,1.576550574702096164e+01
3.925225590289537214e-01,7.121399996809529842e-01,1.994788228373071126e-01,5.965218680958233044e-01,4.629971322551122703e-02,1.288392144440192411e+01,1.711286349637380866e+01,1.576816592040052178e+01
3.940323183748136171e-01,7.119560503658581840e-01,1.986602452582120759e-01,5.976860365583007706e-01,4.637910120677504744e-02,1.288696893658195641e+01,1.710988390451018404e+01,1.577082102996057067e+01
3.955478847073803927e-01,7.117723936611329849e-01,1.978429939473494437e-01,5.988524453800154745e-01,4.645863920338157149e-02,1.289001261441224067e+01,1.710690565037684152e+01,1.577347100203568431e+01
3.970692803620643474e-01,7.115890329686426208e-01,1.970270834082255007e-01,6.000210984769194233e-01,4.653832773672337414e-02,1.289305240771346028e+01,1.710392878478272394e+01,1.577611576246355618e+01
3.985965277601846712e-01,7.114059717086170798e-01,1.962125282231275691e-01,6.011919997685285511e-01,4.661816733175676297e-02,1.289608824581550195e+01,1.710095335892587087e+01,1.577875523658276435e+01
4.001296494092993483e-01,7.112232133197230466e-01,1.953993430535007625e-01,6.023651531778992929e-01,4.669815851702885379e-02,1.289912005755520497e+01,1.709797942439535490e+01,1.578138934923054570e+01
4.016686679035377239e-01,7.110407612591365112e-01,1.945875426403274044e-01,6.035405626316051597e-01,4.677830182470483350e-02,1.290214777127415680e+01,1.709500703317327464e+01,1.578401802474058968e+01
4.032136059239325165e-01,7.108586190026140450e-01,1.937771418045078908e-01,6.047182320597123129e-01,4.685859779059544511e-02,1.290517131481641755e+01,1.709203623763656310e+01,1.578664118694078233e+01
4.047644862387544396e-01,7.106767900445646324e-01,1.929681554472441607e-01,6.058981653957551394e-01,4.693904695418463224e-02,1.290819061552631553e+01,1.708906709055903050e+01,1.578925875915101962e+01
4.063213317038479877e-01,7.104952778981218353e-01,1.921605985504238889e-01,6.070803665767120494e-01,4.701964985865737801e-02,1.291120560024619124e+01,1.708609964511326140e+01,1.579187066418093899e+01
4.078841652629680570e-01,7.103140860952181779e-01,1.913544861770059557e-01,6.082648395429810506e-01,4.710040705092764096e-02,1.291421619531420184e+01,1.708313395487256159e+01,1.579447682432775224e+01
4.094530099481178409e-01,7.101332181866533144e-01,1.905498334714116337e-01,6.094515882383531036e-01,4.718131908166668664e-02,1.291722232656205271e+01,1.708017007381283392e+01,1.579707716137400375e+01
4.110278888798891139e-01,7.099526777421696355e-01,1.897466556599103904e-01,6.106406166099893618e-01,4.726238650533133578e-02,1.292022391931281966e+01,1.707720805631458205e+01,1.579967159658536957e+01
4.126088252678017931e-01,7.097724683505244325e-01,1.889449680510165153e-01,6.118319286083926389e-01,4.734360988019255256e-02,1.292322089837869825e+01,1.707424795716480048e+01,1.580226005070845474e+01
4.141958424106468306e-01,7.095925936195587314e-01,1.881447860358795299e-01,6.130255281873836504e-01,4.742498976836426877e-02,1.292621318805879405e+01,1.707128983155885749e+01,1.580484244396856930e+01
4.157889636968291613e-01,7.094130571762753412e-01,1.873461250886815366e-01,6.142214193040738124e-01,4.750652673583221491e-02,1.292920071213692701e+01,1.706833373510250240e+01,1.580741869606756644e+01
4.173882126047127050e-01,7.092338626669056900e-01,1.865490007670339567e-01,6.154196059188393741e-01,4.758822135248313295e-02,1.293218339387939864e+01,1.706537972381370949e+01,1.580998872618160433e+01
4.189936127029658119e-01,7.090550137569865408e-01,1.857534287123773775e-01,6.166200919952942172e-01,4.767007419213403763e-02,1.293516115603280703e+01,1.706242785412463192e+01,1.581255245295899492e+01
4.206051876509098175e-01,7.088765141314311569e-01,1.849594246503836192e-01,6.178228815002630991e-01,4.775208583256172756e-02,1.293813392082184421e+01,1.705947818288350248e+01,1.581510979451801546e+01
4.222229611988660425e-01,7.086983674945996903e-01,1.841670043913571364e-01,6.190279784037544530e-01,4.783425685553252538e-02,1.294110160994708814e+01,1.705653076735653428e+01,1.581766066844467566e+01
4.238469571885070120e-01,7.085205775703758979e-01,1.833761838306413039e-01,6.202353866789328540e-01,4.791658784683203859e-02,1.294406414458284615e+01,1.705358566522984276e+01,1.582020499179063577e+01
4.254771995532074524e-01,7.083431481022357534e-01,1.825869789490264794e-01,6.214451103020904865e-01,4.799907939629538545e-02,1.294702144537493282e+01,1.705064293461132863e+01,1.582274268107095061e+01
4.271137123183970652e-01,7.081660828533228313e-01,1.817994058131571777e-01,6.226571532526199437e-01,4.808173209783738605e-02,1.294997343243850807e+01,1.704770263403258923e+01,1.582527365226195748e+01
4.287565196019141878e-01,7.079893856065198054e-01,1.810134805759436860e-01,6.238715195129852509e-01,4.816454654948301717e-02,1.295292002535590647e+01,1.704476482245081925e+01,1.582779782079908770e+01
4.304056456143622866e-01,7.078130601645209463e-01,1.802292194769745115e-01,6.250882130686938876e-01,4.824752335339811682e-02,1.295586114317447901e+01,1.704182955925065457e+01,1.583031510157475807e+01
4.320611146594656171e-01,7.076371103499045079e-01,1.794466388429324377e-01,6.263072379082665897e-01,4.833066311592017911e-02,1.295879670440441700e+01,1.703889690424610137e+01,1.583282540893618773e+01
4.337229511344277144e-01,7.074615400052066683e-01,1.786657550880107470e-01,6.275285980232084837e-01,4.841396644758946821e-02,1.296172662701659739e+01,1.703596691768240134e+01,1.583532865668326828e+01
4.353911795302913279e-01,7.072863529929935833e-01,1.778865847143308865e-01,6.287522974079802207e-01,4.849743396318019484e-02,1.296465082844045114e+01,1.703303966023788973e+01,1.583782475806645174e+01
4.370658244322989661e-01,7.071115531959326628e-01,1.771091443123645193e-01,6.299783400599672234e-01,4.858106628173205349e-02,1.296756922556181557e+01,1.703011519302586052e+01,1.584031362578461355e+01
4.387469105202551622e-01,7.069371445168671775e-01,1.763334505613559644e-01,6.312067299794495989e-01,4.866486402658171811e-02,1.297048173472080279e+01,1.702719357759647423e+01,1.584279517198294762e+01
4.404344625688910719e-01,7.067631308788875355e-01,1.755595202297467461e-01,6.324374711695721629e-01,4.874882782539485815e-02,1.297338827170968045e+01,1.702427487593853428e+01,1.584526930825084712e+01
4.421285054482281818e-01,7.065895162254047790e-01,1.747873701756023634e-01,6.336705676363129092e-01,4.883295831019810601e-02,1.297628875177073482e+01,1.702135915048140546e+01,1.584773594561981191e+01
4.438290641239457379e-01,7.064163045202225266e-01,1.740170173470416692e-01,6.349060233884520343e-01,4.891725611741120500e-02,1.297918308959420308e+01,1.701844646409680806e+01,1.585019499456137559e+01
4.455361636577485074e-01,7.062434997476095822e-01,1.732484787826663597e-01,6.361438424375410738e-01,4.900172188787959432e-02,1.298207119931614173e+01,1.701553688010065812e+01,1.585264636498501112e+01
4.472498292077360382e-01,7.060711059123732092e-01,1.724817716119955158e-01,6.373840287978702612e-01,4.908635626690707049e-02,1.298495299451632867e+01,1.701263046225492914e+01,1.585508996623602940e+01
4.489700860287732520e-01,7.058991270399304074e-01,1.717169130558994783e-01,6.386265864864368869e-01,4.917115990428842093e-02,1.298782838821623287e+01,1.700972727476945323e+01,1.585752570709359865e+01
4.506969594728635342e-01,7.057275671763805214e-01,1.709539204270359991e-01,6.398715195229137676e-01,4.925613345434282087e-02,1.299069729287688446e+01,1.700682738230365487e+01,1.585995349576860036e+01
4.524304749895210476e-01,7.055564303885789590e-01,1.701928111302920543e-01,6.411188319296144966e-01,4.934127757594677921e-02,1.299355962039684798e+01,1.700393084996851201e+01,1.586237323990165926e+01
4.541706581261465425e-01,7.053857207642085791e-01,1.694336026632218273e-01,6.423685277314623576e-01,4.942659293256775749e-02,1.299641528211017416e+01,1.700103774332818674e+01,1.586478484656107746e+01
4.559175345284037784e-01,7.052154424118513010e-01,1.686763126164921855e-01,6.436206109559557964e-01,4.951208019229785817e-02,1.299926418878433410e+01,1.699814812840191180e+01,1.586718822224082537e+01
4.576711299405974431e-01,7.050455994610619337e-01,1.679209586743276583e-01,6.448750856331348924e-01,4.959774002788764485e-02,1.300210625061821013e+01,1.699526207166575631e+01,1.586958327285852199e+01
4.594314702060521283e-01,7.048761960624388978e-01,1.671675586149560244e-01,6.461319557955480519e-01,4.968357311678023303e-02,1.300494137724007793e+01,1.699237964005432033e+01,1.587196990375346317e+01
4.611985812674945784e-01,7.047072363876969447e-01,1.664161303110607282e-01,6.473912254782169251e-01,4.976958014114567230e-02,1.300776947770559033e+01,1.698950090096258947e+01,1.587434801968460896e+01
4.629724891674341092e-01,7.045387246297398764e-01,1.656666917302299091e-01,6.486528987186021000e-01,4.985576178791533558e-02,1.301059046049579315e+01,1.698662592224758683e+01,1.587671752482863852e+01
4.647532200485476328e-01,7.043706650027308225e-01,1.649192609354138139e-01,6.499169795565669094e-01,4.994211874881673840e-02,1.301340423351512676e+01,1.698375477223021335e+01,1.587907832277795173e+01
4.665408001540646277e-01,7.042030617421661809e-01,1.641738560853757134e-01,6.511834720343444571e-01,5.002865172040837916e-02,1.301621070408948633e+01,1.698088751969683941e+01,1.588143031653878445e+01
4.683352558281539402e-01,7.040359191049458953e-01,1.634304954351550876e-01,6.524523801964994263e-01,5.011536140411498169e-02,1.301900977896422873e+01,1.697802423390116644e+01,1.588377340852920128e+01
4.701366135163116966e-01,7.038692413694453975e-01,1.626891973365250377e-01,6.537237080898933295e-01,5.020224850626274493e-02,1.302180136430225943e+01,1.697516498456577949e+01,1.588610750057723919e+01
4.719448997657520462e-01,7.037030328355877717e-01,1.619499802384558595e-01,6.549974597636480933e-01,5.028931373811501571e-02,1.302458536568208913e+01,1.697230984188394842e+01,1.588843249391895895e+01
4.737601412257969047e-01,7.035372978249145870e-01,1.612128626875798387e-01,6.562736392691085330e-01,5.037655781590792692e-02,1.302736168809592954e+01,1.696945887652126927e+01,1.589074828919658877e+01
