# q,training_error,generalization_error,m,sigma,m_hat,q_hat,sigma_hat
3.144120385237391346e+00,8.470120846801577619e-01,8.507980663922238840e-01,1.646661159422583731e+00,1.497685738906874564e-01,1.099470414016523101e+01,1.928735366483565272e+01,1.344454414833259648e+01
3.156213614089929287e+00,8.480740905447433642e-01,8.573652590709190946e-01,1.649424177509505096e+00,1.502416810986315632e-01,1.097847258795434477e+01,1.929836243085366121e+01,1.342653855564514132e+01
3.168353357123271152e+00,8.491407844600420418e-01,8.639745760563206645e-01,1.652189390533475244e+00,1.507168175661056098e-01,1.096220990606314771e+01,1.930938935088344621e+01,1.340849883398708542e+01
3.180539793244897329e+00,8.502121712010487498e-01,8.706262253734831091e-01,1.654956783935707110e+00,1.511939905006515483e-01,1.094591642469133141e+01,1.932043416110352041e+01,1.339042531789153401e+01
3.192773102050408873e+00,8.512882554926682888e-01,8.773204159364835775e-01,1.657726343056962648e+00,1.516732071083205236e-01,1.092959247491261721e+01,1.933149659756645278e+01,1.337231834281560694e+01
3.205053463826189386e+00,8.523690420097426168e-01,8.840573575511032622e-01,1.660498053137543062e+00,1.521544745934491627e-01,1.091323838864633444e+01,1.934257639622160241e+01,1.335417824511202234e+01
3.217381059552057998e+00,8.534545353770928156e-01,8.908372609175225776e-01,1.663271899317267710e+00,1.526378001584348665e-01,1.089685449862895084e+01,1.935367329293785588e+01,1.333600536200062869e+01
3.229756070903935683e+00,8.545447401695510647e-01,8.976603376329870265e-01,1.666047866635474328e+00,1.531231910035103227e-01,1.088044113838563121e+01,1.936478702352624026e+01,1.331780003153996716e+01
3.242178680256524448e+00,8.556396609120062724e-01,9.045268001944988256e-01,1.668825940031012811e+00,1.536106543265182700e-01,1.086399864220172340e+01,1.937591732376243669e+01,1.329956259259873974e+01
3.254649070685992740e+00,8.567393020794462632e-01,9.114368620014827727e-01,1.671606104342254984e+00,1.541001973226848731e-01,1.084752734509432237e+01,1.938706392940921575e+01,1.328129338482737687e+01
3.267167425972675954e+00,8.578436680970086270e-01,9.183907373584649925e-01,1.674388344307105481e+00,1.545918271843937652e-01,1.083102758278373834e+01,1.939822657623882307e+01,1.326299274862951449e+01
3.279733930603782710e+00,8.589527633400277917e-01,9.253886414777388048e-01,1.677172644563021953e+00,1.550855511009586740e-01,1.081449969166505021e+01,1.940940500005511282e+01,1.324466102513350307e+01
3.292348769776116235e+00,8.600665921340935327e-01,9.324307904820399173e-01,1.679958989647038159e+00,1.555813762583966586e-01,1.079794400877959504e+01,1.942059893671578408e+01,1.322629855616391659e+01
3.305012129398800180e+00,8.611851587551051512e-01,9.395174014072038560e-01,1.682747363995798162e+00,1.560793098392000700e-01,1.078136087178653035e+01,1.943180812215430109e+01,1.320790568421308642e+01
3.317724196096018652e+00,8.623084674293350904e-01,9.466486922048322761e-01,1.685537751945593188e+00,1.565793590221082332e-01,1.076475061893441243e+01,1.944303229240191655e+01,1.318948275241267254e+01
3.330485157209777558e+00,8.634365223334897754e-01,9.538248817449535011e-01,1.688330137732412028e+00,1.570815309818801575e-01,1.074811358903273018e+01,1.945427118360936447e+01,1.317103010450516365e+01
3.343295200802645972e+00,8.645693275947777812e-01,9.610461898186728469e-01,1.691124505491986563e+00,1.575858328890645532e-01,1.073145012142357224e+01,1.946552453206860633e+01,1.315254808481554960e+01
3.356154515660542348e+00,8.657068872909786661e-01,9.683128371408349366e-01,1.693920839259853706e+00,1.580922719097716533e-01,1.071476055595322840e+01,1.947679207423433567e+01,1.313403703822287660e+01
3.369063291295510965e+00,8.668492054505166911e-01,9.756250453526633670e-01,1.696719122971423799e+00,1.586008552054436194e-01,1.069804523294391174e+01,1.948807354674542580e+01,1.311549731013196229e+01
3.382021717948517026e+00,8.679962860525365365e-01,9.829830370244185822e-01,1.699519340462049222e+00,1.591115899326248084e-01,1.068130449316548081e+01,1.949936868644627097e+01,1.309692924644508416e+01
3.395029986592249749e+00,8.691481330269794636e-01,9.903870356580357637e-01,1.702321475467106993e+00,1.596244832427324012e-01,1.066453867780720088e+01,1.951067723040792146e+01,1.307833319353371593e+01
3.408088288933935672e+00,8.703047502546685799e-01,9.978372656897631643e-01,1.705125511622086254e+00,1.601395422818255310e-01,1.064774812844961716e+01,1.952199891594914760e+01,1.305970949821036164e+01
3.421196817418165281e+00,8.714661415673894407e-01,1.005333952492807104e+00,1.707931432462679089e+00,1.606567741903756896e-01,1.063093318703640833e+01,1.953333348065727648e+01,1.304105850770039687e+01
3.434355765229728519e+00,8.726323107479798669e-01,1.012877322379958311e+00,1.710739221424885104e+00,1.611761861030355791e-01,1.061409419584637526e+01,1.954468066240906410e+01,1.302238056961400048e+01
3.447565326296461841e+00,8.738032615304194284e-01,1.020467602606225377e+00,1.713548861845118232e+00,1.616977851484085460e-01,1.059723149746546333e+01,1.955604019939126204e+01,1.300367603191814858e+01
3.460825695292106818e+00,8.749789975999209268e-01,1.028105021371463312e+00,1.716360336960321753e+00,1.622215784488177936e-01,1.058034543475883460e+01,1.956741183012107044e+01,1.298494524290866003e+01
3.474137067639174070e+00,8.761595225930269848e-01,1.035789807822991904e+00,1.719173629908091083e+00,1.627475731200746234e-01,1.056343635084309440e+01,1.957879529346653058e+01,1.296618855118236624e+01
3.487499639511838723e+00,8.773448400977101880e-01,1.043522192058225606e+00,1.721988723726806558e+00,1.632757762712480354e-01,1.054650458905850385e+01,1.959019032866664034e+01,1.294740630560928274e+01
3.500913607838809671e+00,8.785349536534691195e-01,1.051302405127271467e+00,1.724805601355769102e+00,1.638061950044322757e-01,1.052955049294136458e+01,1.960159667535144123e+01,1.292859885530495845e+01
3.514379170306247246e+00,8.797298667514372728e-01,1.059130679035561240e+00,1.727624245635343003e+00,1.643388364145158542e-01,1.051257440619643901e+01,1.961301407356185322e+01,1.290976654960284264e+01
3.527896525360671109e+00,8.809295828344854140e-01,1.067007246746446647e+00,1.730444639307112231e+00,1.648737075889495640e-01,1.049557667266950567e+01,1.962444226376940293e+01,1.289090973802678519e+01
3.541465872211885024e+00,8.821341052973319385e-01,1.074932342183807510e+00,1.733266765014038757e+00,1.654108156075150549e-01,1.047855763631995529e+01,1.963588098689577777e+01,1.287202877026359715e+01
3.555087410835914508e+00,8.833434374866555583e-01,1.082906200234653227e+00,1.736090605300630640e+00,1.659501675420923528e-01,1.046151764119358774e+01,1.964732998433220601e+01,1.285312399613577483e+01
3.568761341977952917e+00,8.845575827012067682e-01,1.090929056751719362e+00,1.738916142613116778e+00,1.664917704564283507e-01,1.044445703139542836e+01,1.965878899795871249e+01,1.283419576557427355e+01
3.582487867155318195e+00,8.857765441919260851e-01,1.099001148556060237e+00,1.741743359299628979e+00,1.670356314059049108e-01,1.042737615106267768e+01,1.967025777016316823e+01,1.281524442859140045e+01
3.596267188660425607e+00,8.870003251620610651e-01,1.107122713439636197e+00,1.744572237610394705e+00,1.675817574373062446e-01,1.041027534433784574e+01,1.968173604386015541e+01,1.279627033525387780e+01
3.610099509563767572e+00,8.882289287672912037e-01,1.115293990167900429e+00,1.747402759697933572e+00,1.681301555885876542e-01,1.039315495534189537e+01,1.969322356250974693e+01,1.277727383565593122e+01
3.623985033716905946e+00,8.894623581158459524e-01,1.123515218482375122e+00,1.750234907617265412e+00,1.686808328886426345e-01,1.037601532814763239e+01,1.970472007013595928e+01,1.275825527989261587e+01
3.637923965755473166e+00,8.907006162686352813e-01,1.131786639103232073e+00,1.753068663326120546e+00,1.692337963570715587e-01,1.035885680675311171e+01,1.971622531134524436e+01,1.273921501803316225e+01
3.651916511102203167e+00,8.919437062393784643e-01,1.140108493731866623e+00,1.755904008685168272e+00,1.697890530039495860e-01,1.034167973505525673e+01,1.972773903134457285e+01,1.272015340009450668e+01
3.665962875969935642e+00,8.931916309947298682e-01,1.148481025053458726e+00,1.758740925458238458e+00,1.703466098295943754e-01,1.032448445682358518e+01,1.973926097595949258e+01,1.270107077601496748e+01
3.680063267364670487e+00,8.944443934544178409e-01,1.156904476739536669e+00,1.761579395312566909e+00,1.709064738243341597e-01,1.030727131567410559e+01,1.975079089165202006e+01,1.268196749562806502e+01
3.694217893088614701e+00,8.957019964913749410e-01,1.165379093450546133e+00,1.764419399819034284e+00,1.714686519682767918e-01,1.029004065504327592e+01,1.976232852553816954e+01,1.266284390863639508e+01
3.708426961743244821e+00,8.969644429318792689e-01,1.173905120838391269e+00,1.767260920452426776e+00,1.720331512310768474e-01,1.027279281816224987e+01,1.977387362540552829e+01,1.264370036458580415e+01
3.722690682732380907e+00,8.982317355556896921e-01,1.182482805548997540e+00,1.770103938591691684e+00,1.725999785717053092e-01,1.025552814803111801e+01,1.978542593973047659e+01,1.262453721283955232e+01
3.737009266265273855e+00,8.995038770961921726e-01,1.191112395224848353e+00,1.772948435520212751e+00,1.731691409382170310e-01,1.023824698739345251e+01,1.979698521769529052e+01,1.260535480255277996e+01
3.751382923359700694e+00,9.007808702405386558e-01,1.199794138507531915e+00,1.775794392426084389e+00,1.737406452675205049e-01,1.022094967871087867e+01,1.980855120920508128e+01,1.258615348264698497e+01
3.765811865845077211e+00,9.020627176297963956e-01,1.208528285040274319e+00,1.778641790402401446e+00,1.743144984851458523e-01,1.020363656413793940e+01,1.982012366490442190e+01,1.256693360178481456e+01
3.780296306365578562e+00,9.033494218590942815e-01,1.217315085470477509e+00,1.781490610447550527e+00,1.748907075050145365e-01,1.018630798549700422e+01,1.983170233619395972e+01,1.254769550834487291e+01
3.794836458383272326e+00,9.046409854777722748e-01,1.226154791452243487e+00,1.784340833465514420e+00,1.754692792292086023e-01,1.016896428425342869e+01,1.984328697524669849e+01,1.252843955039680601e+01
3.809432536181265760e+00,9.059374109895330651e-01,1.235047655648896292e+00,1.787192440266184734e+00,1.760502205477398330e-01,1.015160580149087899e+01,1.985487733502409569e+01,1.250916607567651617e+01
3.824084754866859281e+00,9.072387008525965024e-01,1.243993931735502656e+00,1.790045411565678313e+00,1.766335383383198232e-01,1.013423287788679339e+01,1.986647316929207108e+01,1.248987543156154878e+01
3.838793330374731472e+00,9.085448574798543619e-01,1.252993874401393093e+00,1.792899727986669189e+00,1.772192394661304682e-01,1.011684585368803546e+01,1.987807423263666706e+01,1.247056796504663190e+01
3.853558479470100107e+00,9.098558832390264417e-01,1.262047739352659903e+00,1.795755370058720102e+00,1.778073307835933703e-01,1.009944506868677472e+01,1.988968028047965220e+01,1.245124402271946984e+01
3.868380419751928478e+00,9.111717804528223219e-01,1.271155783314665833e+00,1.798612318218631323e+00,1.783978191301409666e-01,1.008203086219650579e+01,1.990129106909379786e+01,1.243190395073665577e+01
3.883259369656133053e+00,9.124925513990984616e-01,1.280318264034550513e+00,1.801470552810791270e+00,1.789907113319875731e-01,1.006460357302825592e+01,1.991290635561803768e+01,1.241254809479977794e+01
3.898195548458799120e+00,9.138181983110239548e-01,1.289535440283720025e+00,1.804330054087539548e+00,1.795860142019006234e-01,1.004716353946700380e+01,1.992452589807241736e+01,1.239317680013173906e+01
3.913189176279413317e+00,9.151487233772420682e-01,1.298807571860340904e+00,1.807190802209536207e+00,1.801837345389719902e-01,1.002971109924829740e+01,1.993614945537282068e+01,1.237379041145325331e+01
3.928240474084108591e+00,9.164841287420396609e-01,1.308134919591826595e+00,1.810052777246140998e+00,1.807838791283905011e-01,1.001224658953503166e+01,1.994777678734550008e+01,1.235438927295953526e+01
3.943349663688918483e+00,9.178244165055094994e-01,1.317517745337316359e+00,1.812915959175801062e+00,1.813864547412138428e-01,9.994770346894474855e+00,1.995940765474137280e+01,1.233497372829719474e+01
3.958516967763048733e+00,9.191695887237231188e-01,1.326956311990158621e+00,1.815780327886445056e+00,1.819914681341419649e-01,9.977282707275444196e+00,1.997104181925012867e+01,1.231554412054130943e+01
3.973742609832157324e+00,9.205196474089007985e-01,1.336450883480377883e+00,1.818645863175889721e+00,1.825989260492896227e-01,9.959784005985751421e+00,1.998267904351422786e+01,1.229610079217275675e+01
3.989026814281648292e+00,9.218745945295825361e-01,1.346001724777143416e+00,1.821512544752252438e+00,1.832088352139607246e-01,9.942274577669772739e+00,1.999431909114249706e+01,1.227664408505566129e+01
4.004369806359975748e+00,9.232344320108002433e-01,1.355609101891233514e+00,1.824380352234371117e+00,1.838212023404218187e-01,9.924754756286318980e+00,2.000596172672372575e+01,1.225717434041514586e+01
4.019771812181978099e+00,9.245991617342573798e-01,1.365273281877500633e+00,1.827249265152238733e+00,1.844360341256779945e-01,9.907224875086603433e+00,2.001760671583984674e+01,1.223769189881518216e+01
4.035233058732187850e+00,9.259687855384992616e-01,1.374994532837313432e+00,1.830119262947437209e+00,1.850533372512465358e-01,9.889685266592561419e+00,2.002925382507912744e+01,1.221819710013677884e+01
4.050753773868192020e+00,9.273433052190963588e-01,1.384773123921013038e+00,1.832990324973589491e+00,1.856731183829334886e-01,9.872136262575274657e+00,2.004090282204897733e+01,1.219869028355628870e+01
4.066334186323985911e+00,9.287227225288171573e-01,1.394609325330356864e+00,1.835862430496814524e+00,1.862953841706097846e-01,9.854578194033658534e+00,2.005255347538860988e+01,1.217917178752396090e+01
4.081974525713344626e+00,9.301070391778161195e-01,1.404503408320961544e+00,1.838735558696191541e+00,1.869201412479878366e-01,9.837011391173369645e+00,2.006420555478156231e+01,1.215964194974272061e+01
4.097675022533206146e+00,9.314962568338053250e-01,1.414455645204732104e+00,1.841609688664237021e+00,1.875473962323995214e-01,9.819436183385901629e+00,2.007585883096783164e+01,1.214010110714713520e+01
4.113435908167067723e+00,9.328903771222477603e-01,1.424466309352300897e+00,1.844484799407383413e+00,1.881771557245733306e-01,9.801852899227975868e+00,2.008751307575600720e+01,1.212054959588267167e+01
4.129257414888400035e+00,9.342894016265325119e-01,1.434535675195447002e+00,1.847360869846476517e+00,1.888094263084136581e-01,9.784261866401077867e+00,2.009916806203501238e+01,1.210098775128508208e+01
4.145139775864064013e+00,9.356933318881653916e-01,1.444664018229525837e+00,1.850237878817269088e+00,1.894442145507799768e-01,9.766663411731258293e+00,2.011082356378583214e+01,1.208141590786009267e+01
4.161083225157750753e+00,9.371021694069530117e-01,1.454851615015877897e+00,1.853115805070936428e+00,1.900815270012663483e-01,9.749057861149184490e+00,2.012247935609277860e+01,1.206183439926329193e+01
4.177087997733432090e+00,9.385159156411869708e-01,1.465098743184251706e+00,1.855994627274590192e+00,1.907213701919829307e-01,9.731445539670351863e+00,2.013413521515476035e+01,1.204224355828020165e+01
4.193154329458816498e+00,9.399345720078380317e-01,1.475405681435203231e+00,1.858874324011806634e+00,1.913637506373362662e-01,9.713826771375627445e+00,2.014579091829627089e+01,1.202264371680669974e+01
4.209282457108841413e+00,9.413581398827414182e-01,1.485772709542510839e+00,1.861754873783165287e+00,1.920086748338123983e-01,9.696201879391926681e+00,2.015744624397810725e+01,1.200303520582951755e+01
4.225472618369140676e+00,9.427866206007872174e-01,1.496200108355568048e+00,1.864636255006786314e+00,1.926561492597591019e-01,9.678571185873176219e+00,2.016910097180799966e+01,1.198341835540706946e+01
4.241725051839563498e+00,9.442200154561126713e-01,1.506688159801778504e+00,1.867518446018892497e+00,1.933061803751693619e-01,9.660935011981539589e+00,2.018075488255088601e+01,1.196379349465054176e+01
4.258039997037682767e+00,9.456583257022922462e-01,1.517237146888952282e+00,1.870401425074365243e+00,1.939587746214662678e-01,9.643293677868799207e+00,2.019240775813907263e+01,1.194416095170509529e+01
